0,0,0,0,0,0,2010,04,pos
0,0,0,0,0,0,2010,04,neg
0,0,0,0,0,0,2010,05,pos
0,0,0,0,0,0,2010,05,neg
0,0,0,0,0,0,2010,06,pos
0,0,0,0,0,0,2010,06,neg
0,0,0,0,0,0,2010,07,pos
0,0,0,0,0,0,2010,07,neg
0,0,0,0,0,0,2010,08,pos
0,0,0,0,0,0,2010,08,neg
0,0,0,0,0,0,2010,09,pos
0,0,0,0,0,0,2010,09,neg
0,0,0,0,0,0,2010,10,pos
0,0,0,0,0,0,2010,10,neg
0,0,0,0,0,0,2010,11,pos
0,0,0,0,0,0,2010,11,neg
0,0,0,0,0,0,2010,12,pos
0,0,0,0,0,0,2010,12,neg
0,0,0,0,0,0,2011,01,pos
0,0,0,0,0,0,2011,01,neg
0,0,0,0,0,0,2011,02,pos
0,0,0,0,0,0,2011,02,neg
0,0,0,0,0,0,2011,03,pos
0,0,0,0,0,0,2011,03,neg
0,0,0,0,0,0,2011,04,pos
0,0,0,0,0,0,2011,04,neg
0,0,0,0,0,0,2011,05,pos
0,0,0,0,0,0,2011,05,neg
0,0,0,0,0,0,2011,06,pos
0,0,0,0,0,0,2011,06,neg
0,0,0,0,0,0,2011,07,pos
0,0,0,0,0,0,2011,07,neg
0,0,0,0,0,0,2011,08,pos
0,0,0,0,0,0,2011,08,neg
0,0,0,0,0,0,2011,09,pos
0,0,0,0,0,0,2011,09,neg
2,1,0,3,1,1,2011,10,pos
2,3,4,1,3,3,2011,10,neg
0,0,0,0,0,0,2011,11,pos
0,0,0,0,0,0,2011,11,neg
0,0,0,0,0,0,2011,12,pos
0,0,0,0,0,0,2011,12,neg
255,224,173,270,207,228,2012,01,pos
88,119,170,73,136,115,2012,01,neg
196,169,127,207,146,171,2012,02,pos
77,104,146,66,127,102,2012,02,neg
183,150,118,193,132,155,2012,03,pos
76,109,141,66,127,104,2012,03,neg
193,163,123,206,146,166,2012,04,pos
86,116,156,73,133,113,2012,04,neg
154,142,111,165,120,141,2012,05,pos
73,85,116,62,107,86,2012,05,neg
204,171,119,220,140,171,2012,06,pos
77,110,162,61,141,110,2012,06,neg
142,124,83,162,108,125,2012,07,pos
105,123,164,85,139,122,2012,07,neg
130,110,83,137,103,115,2012,08,pos
76,96,123,69,103,91,2012,08,neg
165,142,104,171,116,141,2012,09,pos
74,97,135,68,123,98,2012,09,neg
272,242,177,285,202,238,2012,10,pos
99,129,194,86,169,133,2012,10,neg
254,229,166,268,193,230,2012,11,pos
89,114,177,75,150,113,2012,11,neg
195,169,122,209,150,169,2012,12,pos
94,120,167,80,139,120,2012,12,neg
173,147,107,181,127,145,2013,01,pos
66,92,132,58,112,94,2013,01,neg
109,93,72,118,80,93,2013,02,pos
53,69,90,44,82,69,2013,02,neg
163,141,93,168,111,140,2013,03,pos
63,85,133,58,115,86,2013,03,neg
214,187,120,236,157,188,2013,04,pos
148,175,242,126,205,174,2013,04,neg
214,174,117,237,139,174,2013,05,pos
121,161,218,98,196,161,2013,05,neg
258,225,171,271,190,229,2013,06,pos
88,121,175,75,156,117,2013,06,neg
210,178,138,225,152,178,2013,07,pos
104,136,176,89,162,136,2013,07,neg
212,181,124,228,141,179,2013,08,pos
99,130,187,83,170,132,2013,08,neg
166,142,95,178,112,140,2013,09,pos
112,136,183,100,166,138,2013,09,neg
162,142,102,175,112,136,2013,10,pos
76,96,136,63,126,102,2013,10,neg
103,89,66,109,74,90,2013,11,pos
64,78,101,58,93,77,2013,11,neg
68,64,49,69,54,65,2013,12,pos
32,36,51,31,46,35,2013,12,neg
16,16,13,17,14,16,2014,01,pos
14,14,17,13,16,14,2014,01,neg
13,12,10,13,11,12,2014,02,pos
8,9,11,8,10,9,2014,02,neg
61,57,48,64,50,59,2014,03,pos
37,41,50,34,48,39,2014,03,neg
48,41,32,49,36,41,2014,04,pos
24,31,40,23,36,31,2014,04,neg
21,19,15,24,17,19,2014,05,pos
13,15,19,10,17,15,2014,05,neg
50,44,34,52,33,44,2014,06,pos
18,24,34,16,35,24,2014,06,neg
50,40,31,51,32,40,2014,07,pos
36,46,55,35,54,46,2014,07,neg
8,7,5,9,4,7,2014,08,pos
3,4,6,2,7,4,2014,08,neg
51,46,36,52,41,46,2014,09,pos
33,38,48,32,43,38,2014,09,neg
215,173,119,240,138,174,2014,10,pos
147,189,243,122,224,188,2014,10,neg
384,341,250,406,283,336,2014,11,pos
199,242,333,177,300,247,2014,11,neg
401,349,272,430,292,348,2014,12,pos
201,253,330,172,310,254,2014,12,neg
430,366,269,463,301,362,2015,01,pos
219,283,380,186,348,287,2015,01,neg
386,312,231,426,254,314,2015,02,pos
238,312,393,198,370,310,2015,02,neg
436,368,269,476,304,367,2015,03,pos
289,357,456,249,421,358,2015,03,neg
439,382,287,470,308,383,2015,04,pos
293,350,445,262,424,349,2015,04,neg
442,370,255,481,292,365,2015,05,pos
280,352,467,241,430,357,2015,05,neg
483,413,314,520,342,405,2015,06,pos
326,396,495,289,467,404,2015,06,neg
413,335,242,443,276,339,2015,07,pos
236,314,407,206,373,310,2015,07,neg
485,411,307,519,341,408,2015,08,pos
297,371,475,263,441,374,2015,08,neg
476,413,305,507,327,413,2015,09,pos
261,324,432,230,410,324,2015,09,neg
430,374,285,464,309,381,2015,10,pos
293,349,438,259,414,342,2015,10,neg
392,351,253,420,299,350,2015,11,pos
243,284,382,215,336,285,2015,11,neg
395,338,255,420,290,341,2015,12,pos
217,274,357,192,322,271,2015,12,neg
454,401,291,496,338,396,2016,01,pos
234,287,397,192,350,292,2016,01,neg
462,401,308,494,350,405,2016,02,pos
263,324,417,231,375,320,2016,02,neg
420,365,267,453,313,366,2016,03,pos
249,304,402,216,356,303,2016,03,neg
393,347,250,417,301,345,2016,04,pos
176,222,319,152,268,224,2016,04,neg
393,339,263,414,307,343,2016,05,pos
170,224,300,149,256,220,2016,05,neg
412,359,276,438,318,365,2016,06,pos
197,250,333,171,291,244,2016,06,neg
466,387,298,495,332,389,2016,07,pos
250,329,418,221,384,327,2016,07,neg
385,311,232,412,275,312,2016,08,pos
180,254,333,153,290,253,2016,08,neg
441,371,281,467,333,370,2016,09,pos
212,282,372,186,320,283,2016,09,neg
408,354,244,431,295,353,2016,10,pos
209,263,373,186,322,264,2016,10,neg
499,444,335,528,393,451,2016,11,pos
208,263,372,179,314,256,2016,11,neg
311,262,200,335,233,266,2016,12,pos
123,172,234,99,201,168,2016,12,neg
408,364,275,429,321,366,2017,01,pos
157,201,290,136,244,199,2017,01,neg
390,311,245,425,279,323,2017,02,pos
169,248,314,134,280,236,2017,02,neg
344,298,218,367,247,296,2017,03,pos
140,186,266,117,237,188,2017,03,neg
259,218,148,280,191,224,2017,04,pos
99,140,210,78,167,134,2017,04,neg
305,260,196,326,217,261,2017,05,pos
141,186,250,120,229,185,2017,05,neg
312,259,201,334,226,260,2017,06,pos
113,166,224,91,199,165,2017,06,neg
310,270,183,330,227,271,2017,07,pos
134,174,261,114,217,173,2017,07,neg
272,241,175,280,212,240,2017,08,pos
105,136,202,97,165,137,2017,08,neg
233,201,148,246,180,206,2017,09,pos
83,115,168,70,136,110,2017,09,neg
243,211,166,267,189,219,2017,10,pos
109,141,186,85,163,133,2017,10,neg
258,219,157,278,192,225,2017,11,pos
104,143,205,84,170,137,2017,11,neg
281,237,173,295,201,239,2017,12,pos
90,134,198,76,170,132,2017,12,neg
280,232,188,300,207,239,2018,01,pos
119,167,211,99,192,160,2018,01,neg
235,201,154,248,185,201,2018,02,pos
113,147,194,100,163,147,2018,02,neg
282,246,193,304,217,247,2018,03,pos
115,151,204,93,180,150,2018,03,neg
247,209,169,258,189,218,2018,04,pos
102,140,180,91,160,131,2018,04,neg
251,220,163,274,184,218,2018,05,pos
109,140,197,86,176,142,2018,05,neg
247,213,160,268,188,219,2018,06,pos
107,141,194,86,166,135,2018,06,neg
96,86,64,106,71,85,2018,07,pos
36,46,68,26,61,47,2018,07,neg
161,136,101,171,117,136,2018,08,pos
54,79,114,44,98,79,2018,08,neg
292,243,174,311,216,245,2018,09,pos
99,148,217,80,175,146,2018,09,neg
330,274,213,353,244,281,2018,10,pos
113,169,230,90,199,162,2018,10,neg
330,291,213,351,253,293,2018,11,pos
173,212,290,152,250,210,2018,11,neg
243,203,150,265,173,206,2018,12,pos
103,143,196,81,173,140,2018,12,neg
279,246,187,298,208,247,2019,01,pos
104,137,196,85,175,136,2019,01,neg
66,57,46,67,50,57,2019,02,pos
16,25,36,15,32,25,2019,02,neg
35,28,22,39,25,31,2019,03,pos
17,24,30,13,27,21,2019,03,neg
213,181,136,228,162,183,2019,04,pos
84,116,161,69,135,114,2019,04,neg
25,19,16,28,19,21,2019,05,pos
14,20,23,11,20,18,2019,05,neg
118,100,78,121,89,103,2019,06,pos
29,47,69,26,58,44,2019,06,neg
279,221,176,297,198,226,2019,07,pos
113,171,216,95,194,166,2019,07,neg
264,222,156,291,196,227,2019,08,pos
119,161,227,92,187,156,2019,08,neg
260,227,176,275,208,232,2019,09,pos
94,127,178,79,146,122,2019,09,neg
318,273,201,334,232,274,2019,10,pos
127,172,244,111,213,171,2019,10,neg
325,274,203,345,243,278,2019,11,pos
117,168,239,97,199,164,2019,11,neg
273,227,163,283,195,229,2019,12,pos
123,169,233,113,201,167,2019,12,neg
